path,class,class_id,fold,snr_db,original_file
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0353.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0353.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0369.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0369.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0394.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0394.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0414.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0414.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0494.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0494.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0499.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0499.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0512.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0512.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0534.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0534.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0555.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0555.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0565.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0565.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0612.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0612.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0663.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0663.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0666.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0666.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0709.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0709.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0740.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0740.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0744.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0744.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0745.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0745.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0761.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0761.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0768.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0768.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0806.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0806.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0894.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0894.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0904.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0904.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0923.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0923.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+10dB_0950.wav,background,0,1,clean,synth_fold1_TCAR_+10dB_0950.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0054.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0054.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0086.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0086.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0138.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0138.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0139.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0139.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0140.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0140.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0145.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0145.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0174.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0174.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0175.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0175.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0220.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0220.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0233.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0233.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0263.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0263.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0269.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0269.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0287.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0287.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0342.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0342.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0366.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0366.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0379.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0379.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0393.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0393.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0405.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0405.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0429.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0429.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0471.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0471.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0507.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0507.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0513.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0513.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0556.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0556.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0574.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0574.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0598.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0598.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0618.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0618.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0625.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0625.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0682.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0682.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0686.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0686.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0762.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0762.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0767.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0767.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0798.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0798.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0845.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0845.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0847.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0847.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0853.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0853.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0879.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0879.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0887.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0887.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+12dB_0949.wav,background,0,1,clean,synth_fold1_TCAR_+12dB_0949.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0001.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0001.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0030.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0030.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0038.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0038.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0051.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0051.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0060.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0060.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0092.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0092.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0099.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0099.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0102.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0102.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0103.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0103.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0130.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0130.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0171.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0171.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0179.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0179.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0210.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0210.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0217.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0217.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0229.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0229.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0290.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0290.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0328.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0328.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0360.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0360.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0421.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0421.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0426.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0426.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0460.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0460.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0483.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0483.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0489.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0489.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0492.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0492.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0516.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0516.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0521.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0521.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0540.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0540.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0544.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0544.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0583.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0583.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0609.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0609.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0657.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0657.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0679.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0679.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0691.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0691.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0737.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0737.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0756.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0756.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0772.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0772.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0789.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0789.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0804.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0804.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0883.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0883.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0902.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0902.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0903.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0903.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+15dB_0991.wav,background,0,1,clean,synth_fold1_TCAR_+15dB_0991.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0023.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0023.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0094.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0094.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0096.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0096.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0107.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0107.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0109.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0109.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0141.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0141.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0152.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0152.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0162.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0162.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0163.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0163.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0170.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0170.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0182.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0182.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0200.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0200.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0214.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0214.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0231.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0231.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0235.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0235.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0310.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0310.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0329.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0329.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0341.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0341.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0352.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0352.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0361.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0361.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0389.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0389.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0432.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0432.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0464.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0464.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0501.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0501.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0511.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0511.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0554.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0554.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0563.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0563.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0591.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0591.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0616.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0616.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0634.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0634.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0677.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0677.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0683.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0683.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0698.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0698.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0729.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0729.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0786.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0786.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0788.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0788.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0793.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0793.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0858.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0858.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0875.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0875.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0877.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0877.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0881.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0881.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0893.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0893.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0895.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0895.wav
data\processed\clean\fold1\background\synth_fold1_TCAR_+3dB_0897.wav,background,0,1,clean,synth_fold1_TCAR_+3dB_0897.wav
